Trade_volume,Number of trades with that volume
229.41823021,1
16.19886516,1
9.3e-07,1
5.39,1
93.0,1
59.3959,1
42.54118105,1
32.4475,1
8.97298224,1
16.95335409,1
4.5631,1
469.02652963,1
0.10197117,1
0.41120783,1
17.399598,1
17.17030173,1
132.2996,1
94.49004485,1
6.34e-06,1
472.70793846,1
26.644329,1
9.98402556,1
150.7233,1
99.21641642,1
475.95,1
504.3,1
476.884,1
95.0,4
44.31991507,1
10.24104483,1
478.26,1
0.13633801,1
479.36,1
0.2063687,1
480.75,1
481.03,1
96.0,1
1.96e-06,1
482.34,1
483.49,1
3.8,1
7.766,1
233.59926156,1
165.09969907,1
11.9367227,1
46.2673,1
488.60232232,1
8.17996691,1
489.05,1
137.29201529,1
6.26156156,1
22.6945,1
490.53453453,1
166.15697361,1
0.09491,1
71.94244,1
98.0,1
30.0599,1
13.35659786,1
493.81,1
494.69,1
22.138792,1
3.10842902,1
496.59291,1
65.08430544,1
0.0007812,1
0.00060919,1
0.08025498,1
499.41638307,1
43.4893,1
3000.0,1
500.83,1
6.04859154,1
4.7214,1
0.09428422,1
100.79133185,1
66.32116318,1
0.00091843,1
15.01501502,1
503.64,1
17.13439542,1
42.252705,1
504.07398301,1
237.95046219,1
24.44064164,1
20.5,1
169.75283444,1
0.33261968,1
3.6075,1
50.05005005,6
12.5653606,1
25.2259488,1
59.925668,2
1.381e-05,1
511.96,1
68.17966398,1
1.29194715,1
2.99640718,1
3.96464098,1
17.078904,1
1.42981,1
14.028085,1
7.20564,1
516.5,1
12.336476,1
5.4030915,1
69.539,1
52.98545913,1
58.298,1
35.47293367,1
0.87741801,1
0.35962412,1
277.68362171,1
172.7363,1
1.1e-06,1
104.9411063,1
0.0004103,1
2.008e-05,1
70.6654122,1
522.95,1
4.95555702,1
36.79431785,1
0.21807826,1
23.1015015,1
523.87,1
15.14876578,1
5.96875,1
79.42239829,1
28.457776,1
4.5,1
105.0,2
7.27915,1
71.161208,3
30.508,1
11.97126895,1
20.843404,1
130.15875753,1
0.10740756,1
1.056e-05,1
6.336e-05,1
198.62152586,1
148.04125309,1
42.8648,1
8.582509,1
72.2763,1
28.66392295,1
38.06846847,1
4.90798015,2
3.12512513,1
3200.0,1
0.09401787,1
66.89297717,1
0.00016289,1
129.77116334,1
107.0,1
9.25265265,1
73.04754755,1
0.01631517,1
22.62825342,1
6.731e-05,1
0.06316518,1
7.77648432,1
541.8999644,1
108.43921,1
10.989,1
0.00013936,1
23.46291602,1
543.76271171,1
4.36,1
7.54e-06,1
2.01159,1
15.617,1
177.0352146,1
109.0,1
58.29656069,1
5.42747206,1
0.85771429,1
246.81430008,1
110.904,1
12.92,1
76.5653,1
0.00063435,1
25.80261488,1
6.540836,1
9.65869768,1
0.23564595,1
0.355671,1
555.57877119,1
15.241,1
13.32682683,1
1.7e-06,1
384.31975,1
0.00480819,1
0.0016385,1
0.05657152,1
18.867,2
2.4e-07,2
14.40015805,1
562.16467651,1
44.28,1
27.588,1
10.146,1
565.88090588,1
19.466514,1
61.10372144,1
113.12459257,1
0.0002595,1
79.3706499,1
0.00025117,1
45.03564734,1
11.271,2
55.4251,1
4.19e-06,1
20.4594,1
182.51415954,1
29.293575,2
114.52356117,1
0.2190352,2
83.8934,1
25.2897,1
12.28652683,1
35.773,1
10.431,1
6.30065429,1
30.11765,1
21.66205064,1
3.68908909,1
0.12814547,1
115.0,1
1.27e-06,1
81.04268054,1
47.38065734,1
30.00719994,1
13.75159687,1
0.05,1
7.5851,1
23.0,2
9.450299,1
116.0,1
2.25199201,1
0.67862102,1
0.00036686,1
7.94594594,1
5.22e-06,1
0.15395537,1
83.548368,1
91.1001001,1
0.00013412,1
118.27546981,1
84.28475839,1
33.915,1
0.00735562,1
595.26251946,1
8.4241,1
6.139,1
4.728,1
0.70297341,1
1.56548435,1
32.31118625,1
4.98703371,3
60.83045213,1
256.2743,1
0.03956958,1
600.0,2
120.0,2
86.01,1
52.64954999,1
0.0586,1
35.07850287,1
18.098,1
151.0827,1
0.02053624,1
151.57788718,1
27.6919323,1
10.8,1
27.472,1
7.58811541,1
6.478,1
4.7708,1
36.4785479,1
0.00080653,1
6.13213213,1
3.33e-06,1
6.9,1
28.76068141,1
141.04113413,1
122.094783,1
54.42713637,2
37.0101,1
20.848,1
259.9731208,1
47.60103693,1
0.1279868,1
0.00206453,1
12.4241,1
4.1e-07,2
0.00049978,1
66.96418485,1
8.353,1
6.708e-05,2
38.578094,1
21.0384356,1
4.85385385,1
619.73420613,1
30.6404289,1
13.3,1
124.603566,1
90.08032052,1
7.19236,1
5.1531,1
22.38128861,1
5.26199999,1
0.11486702,1
84.5096,1
261.83068731,1
625.0,1
0.0053602,1
0.00051206,1
125.61932585,1
91.30301317,1
40.79,1
11.47157157,1
4.99972184,1
3.65,1
84.0242,1
194.38991981,1
631.57716175,1
52.51070981,1
58.74574575,1
41.64563815,1
0.35680512,1
150.74808397,1
4.163e-05,1
0.0021626,1
0.05580971,1
16.7674,1
99.78049221,1
144.89999999,1
42.04204205,1
25.3299387,1
51.23176043,1
0.38844029,1
0.08541494,1
17.63816041,1
128.55225264,1
94.915802,1
0.03511999,1
26.15349535,1
643.40473785,1
0.00864462,1
57.71321321,1
3.93e-06,1
208.76283937,1
129.0381,1
61.81281281,1
44.02675957,1
27.19543125,1
0.02751756,1
14.61,1
28.43189645,1
110.25,1
19.55532174,1
0.5,1
130.79783363,1
96.2487933,1
62.37582286,1
3917.61688481,1
28.223,1
21.76274072,1
69.0918,1
3.89688248,1
0.00017156,1
20.65155046,1
0.08,1
131.0,1
97.84784784,1
63.2707412,1
8.27107107,1
72.383516,1
6.11203,1
101.42642643,1
4.64812702,1
0.3938717,1
132.0,1
71.300739,1
1.31421111,1
98.76,1
47.2533053,1
30.146,1
13.1770098,1
9.77622313,1
76.76508952,1
665.82191359,1
7.48055073,1
41.2135,1
3.93208511,1
99.52,1
17.91545971,1
65.896041,1
48.61034303,1
668.38258837,1
669.93831311,1
59.90415335,2
273.47348968,1
3.179,1
100.28018303,1
0.0038,1
32.55,1
12.74546628,1
11.81244691,1
511.23,1
24.12282246,1
110.0,4
677.01352683,1
3.0206,1
33.03478387,1
8.783e-05,1
2.43277619,1
27.37856302,1
204.056,1
6.3999,2
4.01523111,1
0.22345273,1
0.32636369,1
2.2884835,1
3.41916095,1
4.4,1
5.00500501,5
6.4122,1
7.11211211,1
8.47364208,1
9.452,1
10.827,1
11.702,1
12.3165,1
13.45409487,1
14.9588616,2
15.6952953,1
205.98287256,1
3.7366415,1
9.65859394,1
137.27617618,1
4.89956799,1
5.19465165,1
3.037959,1
18.77009641,1
6.34539244,1
168.8603,1
7.1613,1
27.32227567,1
1.5e-07,1
104.79348035,1
70.71621622,1
9.98,1
4.92747792,1
36.90914198,1
0.20761802,1
2.02198525,1
230.31901734,1
15.25487827,1
28.8,1
6.48e-06,1
105.905988,1
71.78081,1
700.41633291,1
29.15070879,1
1.243e-05,1
0.0213935,1
140.37725,1
7.09128633,1
2.241e-05,1
8.98899,1
72.748435,1
4.2902,1
703.03369731,1
21.0156,1
120.19469469,1
0.00579267,1
36.20564,1
15.28288288,1
35.009,1
141.8107,1
73.672965,1
19.742,1
5.47510552,1
12.608,1
278.64491328,1
0.71302143,1
14.96110955,1
74.049,1
4.826121,1
43.2600815,1
40.044461,2
23.03390178,2
15.300949,1
0.0008,1
143.17566874,1
0.1992024,1
24.2222,4
167.523,1
511.14,1
41.910048,1
19.7231,1
6.73127,1
104.72777954,1
1.19622138,1
16.83029453,1
144.97987988,1
6.052e-05,1
10.93835565,1
76.28,1
19.49977003,1
17.86,1
6.385267,1
4.40599999,1
9.98147206,1
145.38257963,1
111.57902999,1
77.578,1
138.0,1
43.50481823,1
7.31142511,1
24.615,1
5.76386692,1
18.56,1
146.0,1
6.75653,1
44.81940227,1
