time,bid,ask
1526990494,8207.40000,8209.40000
1526990495,8208.70000,8209.40000
1526990496,8208.80000,8209.40000
1526934470,8395.40000,8399.90000
1526990505,8208.80000,8209.50000
1526990507,8208.90000,8209.50000
1526990512,8212.10000,8212.90000
1526990513,8209.00000,8212.90000
1526990514,8212.70000,8212.90000
1526990515,8209.00000,8212.90000
1526990516,8209.70000,8212.90000
1526990518,8212.80000,8212.90000
1526990523,8209.10000,8212.80000
1526990525,8209.80000,8212.80000
1526990532,8209.90000,8212.80000
1526990534,8209.90000,8212.70000
1526990537,8210.00000,8212.70000
1526990542,8210.10000,8212.70000
1526990546,8210.70000,8212.70000
1526990548,8210.70000,8212.80000
1526990549,8210.70000,8210.90000
1526990550,8210.80000,8210.90000
1527000015,8243.10000,8243.60000
1527021861,8164.00000,8165.40000
1526990563,8210.80000,8212.80000
1526990564,8210.80000,8211.00000
1527021865,8164.00000,8164.10000
